,0,1,2,3,4,5,6,7,sentiment
10,1129043620269576192,Dante_dg,Acaba de publicar un video en HOTEL ALDEA PLAYA https://www.instagram.com/p/BxhzbKhl1BprAyMJ2E2NZIgGYcrj-B510Y3Nog0/?igshid=38eo1ykab35m …,2019-05-16 15:19:10+00:00,0,0,,Atacames,0.33694498943464307
11,1128819554736574464,Dante_dg,Acaba de publicar una foto en Hotel Aldea Gemelas https://www.instagram.com/p/BxgNj7jF4YWdPI8NasVFqV5S_0GGvAuVseNc8g0/?igshid=bv4giyyi2pzd …,2019-05-16 00:28:48+00:00,0,0,,Atacames,0.2732184849548371
12,1124503598342266881,djcardan,Toy enojado y? en Julio César Hotel/Salón Principal La Otra Ciudad https://www.instagram.com/p/BxBi49hJe58/?utm_source=ig_twitter_share&igshid=xrn0ce3w0n6t …,2019-05-04 02:38:44+00:00,0,0,,Atacames,0.544997641629963
13,1160268289903419394,JMC_Studio,Y tener billete y poder ir al hotel luego de esa tensión y desahogarla ufff Épico,2019-08-10 19:14:51+00:00,0,0,,Eloy Alfaro,0.3829564034771458
14,1160267171550892033,TonyTonysax,veo en repuesta q los ecuatorianos q estaban en Ecu vieron + q las cámaras del hotel ESTÚPIDOS! RIDICULO! toda la toticia q tienen es d las radios sensacionalistas NADA MAS ! pero ya saben marca d trago si fue en las rocas. Pudo ser par d CERVEZAS y pare! Es lo + cercano q,2019-08-10 19:10:25+00:00,0,0,,Eloy Alfaro,0.2554815168644449
15,1160265824323739648,TonyTonysax,veo en repuesta q los ecuatorianos q estaban en Ecu vieron + q las cámaras del hotel ESTÚPIDOS! RIDICULO! toda la toticia q tienen es d las radios sensacionalistas NADA MAS ! pero ya saben marca d trago si fue en las rocas. Pudo ser 1par d CERVEZAS y pare!,2019-08-10 19:05:03+00:00,0,0,,Eloy Alfaro,0.3599177503711912
16,1160265128681639942,TonyTonysax,veo en repuesta q los ecuatorianos q estaban en Ecu vieron + q las cámaras del hotel ESTÚPIDOS! RIDICULO! toda la toticia q tienen es d las radios sensacionalistas NADA MAS ! pero ya saben marca d trago si fue en las rocas. Pudo ser 1par d CERVEZAS y pare!,2019-08-10 19:02:18+00:00,0,0,,Eloy Alfaro,0.3599177503711912
17,1160241312014061568,bolivar_rizxo,Rizzo Hotel - Guayaquil T.6017500 Cafetería Jambeli > Seco de Pollo Guayas - Ecuador https://www.instagram.com/p/B0_ehaVFpqi/?igshid=sorvbzow970 …,2019-08-10 17:27:39+00:00,0,0,,Eloy Alfaro,0.820302379318696
18,1160240752586190853,Travelandworld1,2 X 1 BUENOS AIRES + SANTIAGO 5 NOCHES 6 DIAS. INCLUYE: . • Ticket aéreo Guayaquil o Quito /Santiago/Buenos aires/Guayaquil o Quito vía LATAM “O” SANTIAGO • Traslados Aeropuerto/ Hotel / Aeropuerto • 02 noches de… https://www.instagram.com/p/B0_eRD7BYhe/?igshid=1epske8uhpvh9 …,2019-08-10 17:25:26+00:00,0,0,,Eloy Alfaro,0.27275961749604205
19,1160239195123789825,byronsalgado21,Burla es lo hace el imbecil de AV queriendonos hacer creer que era comida lo que ingresaban al hotel.. por ultimo acepta el error y listo pero no quieras pasarte de sabido como si la gente fuera cojuda https://twitter.com/carlosgalvez21/status/1160206402494849024 …,2019-08-10 17:19:14+00:00,1,0,,Eloy Alfaro,0.051003731442311524
20,1160225388104052736,PattoVillamarin,"TÍPICOS 593 SECO DE PATO #PONTEBABERO #NOTEQUEDESCONLASGANAS #Tipiqueando #Tipicos593 Calle 9na. entre Brasil y Gómez Rendón frente al Hotel Aventura TÍPICOS 593 ""donde comes y vuelves otra vez"" en… https://www.instagram.com/p/B0_XSISHv-g/?igshid=6d1fhdjlzebu …",2019-08-10 16:24:23+00:00,0,0,#PONTEBABERO #NOTEQUEDESCONLASGANAS #Tipiqueando #Tipicos593,Eloy Alfaro,0.41779077338389703
21,1160218671601606656,Ambar_Joan,Todos hablan huevadas de los jugadores que estaban tomando en el hotel están fuera del partido chucha cuando pierde gana o empata su equipo que hacen no hacen lo mismo y se ponen a criticar no dieron la talla perfecto hay trinca perfecto pero déjen de tildarse de resentidos.,2019-08-10 15:57:41+00:00,2,0,,Eloy Alfaro,0.4363815302565871
22,1160216873683652608,PanCordova,Todo lo que necesita Emma para crecer . . #EmmaCR #CordovaRomero #MyLittlePrincess #LosPandas #LegionCordova en Hotel Sheraton Guayaquil https://www.instagram.com/p/B0_TaMagKBfiS395zvw99eo8xfHgmtANUrUaHg0/?igshid=11kqe9dqwln4j …,2019-08-10 15:50:33+00:00,0,0,#EmmaCR #CordovaRomero #MyLittlePrincess #LosPandas #LegionCordova,Eloy Alfaro,0.5213181513465993
23,1160203359414030336,stalinbriones,"Si viajas a un lugar por trabajo y tu empresa te está pagando el hotel... te pones a beber?? No te despedirían acaso... acá solo sancionan a uno al ""bobo"" del grupo el que solo cargaba las cosas...",2019-08-10 14:56:51+00:00,0,0,,Eloy Alfaro,0.4827662976479617
24,1160181554620051462,hotelpalacegye,Hoy conmemoramos los 210 años de la gesta libertaria que marcó el inicio del camino hacia la independencia de nuestro país. ¡Que viva el Ecuador! pic.twitter.com/vQ1Fx37jeA,2019-08-10 13:30:12+00:00,0,0,,Eloy Alfaro,0.9323283373845259
25,1160169752205111296,HotelRamadaGYE,Hoy es un día muy especial para todo el #Ecuador. ¡10 de agosto! Primer Grito de la Independencia.pic.twitter.com/Pw1UvaRZir,2019-08-10 12:43:18+00:00,1,0,#Ecuador,Eloy Alfaro,0.9378993564830588
26,1160169318690250753,BrigetteFarfan,Primero de Julio Hotel Hilton. La última salida de nuestra MAMINA en Familia. Seguimos en oración por su recuperación. Yo también te amo mi MAMINA adorada mi corazón está hecho añicos pero confío plenamente en mi Padre Omnipotente. rigette https://www.facebook.com/story.php?story_fbid=10211785973685210&id=1845240836 …,2019-08-10 12:41:35+00:00,0,0,,Eloy Alfaro,0.5782628117420641
27,1160069380874625025,diegoilvaycuvi,"Si sabían y saben quienes son además dijo que existía jugadores que incluso llevaban chicas a los hoteles de concentración cito textual lo que ella dijo ""existían fotografías de dos chicas modelitos de guayaquil que estaban en la copa América 2019 en el hotel de concentración""",2019-08-10 06:04:28+00:00,0,0,,Eloy Alfaro,0.15100915043621854
28,1160054662889951232,Frasemixxx,"Después de quedar eliminados tan vergonsozamente debieron regresarse al hotel y cada cual a su cuarto a dormir. No ponerse a ""Reflexionar"" con cajas de Corona Como profesionales valieron verga esa madrugada.",2019-08-10 05:05:59+00:00,1,0,,Eloy Alfaro,0.21466974868557814
29,1160051300094107648,PFitnessgye,Alguien cerca del hotel las Palmas?,2019-08-10 04:52:37+00:00,12,0,,Eloy Alfaro,0.7869870316960897
30,1160050036555862016,JorgeChuya_,Este es el famoso caso del #Piso17. Jugadores de la selección chupando en plena concentración. Hay video del piso del hotel se ve claramente cajas de cerveza corona. Valencia dice que solo fue comida,2019-08-10 04:47:36+00:00,1,0,#Piso17,Eloy Alfaro,0.5216836950653613
31,1160037374438584327,johnontanedac,Las bielas fueron en un hotel en privado y finalizado el torneo. Estuvo mal? Si. Definitivamente. Se debe sancionar? Claro. Pero algunos periodistas buscan ajusticiamiento. Pura novela. ¿Xq tambien no dan listado de periodistas invitados por la FEF a viajar?,2019-08-10 03:57:17+00:00,1,0,,Eloy Alfaro,0.10587569574499152
32,1160027208792072192,LeoIntriagoR,Que pidieron comida para 30 personas que llevan en cajas??? jajajaja y en el hotel nunca les falta comida ni servicio a la habitación.,2019-08-10 03:16:53+00:00,0,0,,Eloy Alfaro,0.3329343281988086
33,1160019344434302976,josecarloscresp,"Los futbolistas del piso 17 se quedaron hasta las 7 de la mañana ""reunidos"" en la famosa habitación. El hotel recibió quejas del ruido que se generaba de esa reunión. Ruidos generados por la música y los gritos de sus participantes. Los futbolistas del piso 17",2019-08-10 02:45:38+00:00,27,5,,Eloy Alfaro,0.32016187782461875
34,1160015912021450752,AndresZambranoC,Conferencia de prensa este *martes 13 de agosto* en el *Hotel Sonesta* para dar a conocer detalles de la participación tricolor en *Lima 2019* pic.twitter.com/othFmatPgx,2019-08-10 02:32:00+00:00,1,0,,Eloy Alfaro,0.55824430842893
35,1160012464198569986,bolivar_rizxo,Rizzo Hotel - Guayaquil T.6017500 Cafetería Jambeli > Milanesa de Pollo Arroz y menestra de Lenteja y Ensalada Mixta Guayas - Ecuador https://www.instagram.com/p/B092dN1l6SC/?igshid=cot2s71mu6q2 …,2019-08-10 02:18:18+00:00,0,0,,Eloy Alfaro,0.5165000071179292
36,1159997447193747457,EffeEkis,Y que sea tipo rooftop para que nada quede oculto no como otritos que andaban tapiñados en un hotel.,2019-08-10 01:18:37+00:00,1,0,,Eloy Alfaro,0.11969853204920448
37,1159992964476755969,Ticketshow,MASTER CLASS COCTELERIA LUNES 9 DE SEPTIEMBRE 09:00 A 15:00 MARTES 10 DE SEPTIEMBRE 09:00 A 15:00 HOTEL ORO VERDE - MACHALA Info: http://ow.ly/BCyQ50vrQEN pic.twitter.com/VGy30jf9H7,2019-08-10 01:00:49+00:00,1,0,,Eloy Alfaro,0.12736953710914153
38,1159991372318945285,Sofiia1003,Juraba que hoy era sábado y estaba lista para ver Hotel del Luna,2019-08-10 00:54:29+00:00,0,0,,Eloy Alfaro,0.3464611595019419
39,1159980939457499136,lissettejp,Bodas de Perla Jean Piaget en Hotel Sheraton Guayaquil https://www.instagram.com/p/B09oHqZAF57/?igshid=cyb5fqkfxk7r …,2019-08-10 00:13:02+00:00,0,0,,Eloy Alfaro,0.4298155966208838
40,1159978194365272064,gugaplaza,Sinverguenzon! Les llevan la comida al hotel en una caja .. #AyAnthony ! Que se vayan todos ! Son unos vagos que no ganan torneos  les pagan y encima los solapan !https://twitter.com/anto_v25/status/1159690609856327680 …,2019-08-10 00:02:07+00:00,2,0,#AyAnthony,Eloy Alfaro,0.6684753916123152
41,1159964955573198854,Rodolfoperalta,Cata de Single Malt en Le Gourmet Hotel Oro Verde en Hotel Oro Verde Guayaquil https://www.instagram.com/p/B09g2fDAl2nElwNfGKUSAS8ZPpecvLHV52qKKk0/?igshid=cg82baspuof …,2019-08-09 23:09:31+00:00,0,0,,Eloy Alfaro,0.267856062897945
42,1159962920626851841,ellocowillo88,Servicio de catering y decoración Quinceañera en el salon del hotel Indira. Buffet y servicio de saloneros bar tender y meseros https://www.instagram.com/p/B09f7Efn8Gz/?igshid=17tbrodjscbr8 …,2019-08-09 23:01:26+00:00,0,0,,Eloy Alfaro,0.22417105573387766
43,1159959710579208193,jake_paez,@inmobiliarec @Lenin @ottosonnenh Sigue destruyéndose el Hotel Punta Carnero en Salinas. Tiene una ubicación privilegiada. Véndanlo ya pic.twitter.com/KX9njmVOja,2019-08-09 22:48:40+00:00,0,0,,Eloy Alfaro,0.7851835062434908
44,1159934463599509504,azulxsiempre82,Y poder beber en el hotel que te lleva la federación y decir que era comida,2019-08-09 21:08:21+00:00,2,0,,Eloy Alfaro,0.7951584035601085
45,1159924892843872262,forever925,La III Edición de #EXPOUSA360º se centra en el Congreso Internacional en donde reconocidos panelistas nacionales e internacionales. Vive la experiencia del mejor evento de negocios del año. https://pst.cr/57NCP 27 y 28 de agosto de 2019 Hotel Hilton Colón pic.twitter.com/5wCdocx1us,2019-08-09 20:30:19+00:00,0,0,#EXPOUSA360º,Eloy Alfaro,0.11932813765877215
46,1159924854033924097,josephgarzon_,Jajajaja 6 jugadores de la Tri se pusieron a beber en un piso del hotel donde se hospedaban (piso 17) tras ser eliminados de la Copa América. Entre ellos Valencia quien dice que solo estaban “comiendo y conversando”. Fue una chupa hasta el día siguiente y hay hasta videos.,2019-08-09 20:30:10+00:00,0,0,,Eloy Alfaro,0.06957311902944426
47,1159905911684685824,Larot2011,"Pedimos comida ? Un ""pedido"" al mismo hotel lo lleva gente del hotel; si es de afuera NO serán los mismos jugadores los que 'arrastren' la caja a la habitación como se ve en el video que hasta trastabilla alguno cargando lo que NO tiene pinta de comida.",2019-08-09 19:14:54+00:00,1,1,,Eloy Alfaro,0.1782488951535884
48,1159881972799483904,fvelozx,Será que en el manches ter era normal.. Ponerce a chupar después de quedar eliminados... En el hotel.. Jajaja que dirá ferguson,2019-08-09 17:39:46+00:00,0,0,,Eloy Alfaro,0.40145405564360725
49,1159881940813660160,cAlejandrocm,"Con el mensaje de twitter de Antonio Valencia quiere decir que el Presidente de la FEF Francisco Egas mintió con eso de ""manzanas podridas en la selección"" y por la huevas despidieron a J. M. Ampuero si solo llevaba comida al cuarto de hotel del Toño. #Piso17",2019-08-09 17:39:38+00:00,1,0,#Piso17,Eloy Alfaro,0.7263438790475654
50,1159872169947598850,HumanEcuador,#SíHayEmpleo En #HumanConsultingStrategies buscamos a los mejores talentos aplica aquí: http://ow.ly/szsY50viKkD #Guayaquil #Empleo #Trabajo #Ecuador #Hotel #Travelpic.twitter.com/hCipkSIo7r,2019-08-09 17:00:49+00:00,0,0,#SíHayEmpleo #HumanConsultingStrategies #Guayaquil #Empleo #Trabajo #Ecuador #Hotel #Travelpic,Eloy Alfaro,0.6937745398984089
51,1159867161424408576,marcadorec,"Antonio Valencia asegura que ""nadie"" de la Selección bebió licor en un hotel de Brasil posterior a la eliminación de Ecuador en la Copa América 2019 ► http://ow.ly/myTl50vt2HE pic.twitter.com/s5GHEd4OgK",2019-08-09 16:40:55+00:00,13,1,,Eloy Alfaro,0.18020952679743715
52,1159856092056367104,1961manu,Lo malo está en tomar en el hotel de concentración en romper las reglas en no aceptar públicamente un fallo en que Egas se deje manipular para no dar nombres y en solo acusar publicamente a Ampuero lo cual demuestra claramente su deseo de tapar a los futbolistas,2019-08-09 15:56:56+00:00,2,0,,Eloy Alfaro,0.4850422753763098
53,1159855700597792768,diegosolis1987,en Hotel Ramada https://www.instagram.com/p/B08vKKUHUkK/?igshid=hhpnr13z551l …,2019-08-09 15:55:22+00:00,0,0,,Eloy Alfaro,0.5848817825976524
54,1159841784890925063,PaulCedeno10,Jajjaajja es verdad Andrés! Es algo privado del hotel (el video) se lo dan a la FEF y luego aparece en redes! Jajjaja de ripley! Pero se ve todo no hay dudas ellos QUERIAN BEBER!!!,2019-08-09 15:00:04+00:00,1,0,,Eloy Alfaro,0.38602102400789473
55,1159840899473391619,alefierro_87,Ahora bien. Me gustaría preguntarle al relacionista público de FEF que fue despedido: ¿tiene conocimiento de una supuesta 'fiesta' en un piso del hotel en Braisl donde se hospedaba Tri por Copa América? ¿Tuvo participación directa o indirecta en la supuesta fiesta?,2019-08-09 14:56:33+00:00,1,1,,Eloy Alfaro,0.6138461078208846
56,1159837459842293760,alefierro_87,"Uno de los señalados por una página web deportiva reacciona ante el video del caso #Piso17. Antonio Valencia niega que durante la Copa América en Brasil en un hotel se hayan reunido jugadores a beber. ""Nadie externo a la selección"" asegura Toño. ""Pedimos comida"" asevera. https://twitter.com/anto_v25/status/1159690609856327680 …",2019-08-09 14:42:53+00:00,0,0,#Piso17,Eloy Alfaro,0.6639926784910896
57,1159836658742616065,DanT2do,A mí ni a nadie nos gusta que nos vean la cara de idiotas CNCHTMDR desde cuándo la comida llega en caja de cartón a un hotel? A dónde pidieron comida q les llegó 3h47 de la madrugada? A las 7h06 AM otra caja de comida? No estaban tomando estaban vacilando unos porros LA LEONA!! pic.twitter.com/gva6GJA1Uw,2019-08-09 14:39:42+00:00,10,13,,Eloy Alfaro,0.6615879299621138
58,1159831803617636353,DarylMaldonado,Tan estadio europeo y porque no lo hicieron ahí? Ah si! Es que con 4 pelagatos se llena donde iban a entrar todos esos que fueron al monumental! A seguir llorando a los cuartos del hotel! Jajajajaja https://twitter.com/roxadita/status/1159796297299308546 …,2019-08-09 14:20:25+00:00,0,0,,Eloy Alfaro,0.6037713361250743
59,1159817380538855424,Fexito2619,- Y que hacias con esa man con la que entraste al hotel? - Solo fuimos a conversar #AntonioValenciaStyle,2019-08-09 13:23:06+00:00,0,0,#AntonioValenciaStyle,Eloy Alfaro,0.6125839203155113
60,1159813121676054528,edjermen,En cuarto del hotel con unos tragos o comida jajajaja positivamente,2019-08-09 13:06:11+00:00,1,0,,Eloy Alfaro,0.4609100520300376
61,1159808725709987840,audiotuning100,$250.000 Terreno en venta zona comercial kennedy norte cerca torres del Hotel Hilton Colon Terreno: 480 Mts2 32mts frente x 15mts fondo permiso construccion aprobado para proyecto departamentos edificio hasta 8… https://www.instagram.com/p/B0r2RH2lLAN/?igshid=hfkswoezvsas …,2019-08-09 12:48:43+00:00,0,0,,Eloy Alfaro,0.282498325699206
62,1159806389377753088,VictorAzul1979,Tenían mucha hambre que hasta pesada estaba la comida! Estaban en un hotel de 5ta que no tenía servicio a la habitación.. Tenían tanta hambre que hasta las 7 de la mañana seguían comiendo... La mentira tiene patas cortas... Y tu @EstebanPazR deja de ser alcahuete... sapo!,2019-08-09 12:39:26+00:00,1,0,,Eloy Alfaro,0.1258069264176437
63,1159712294856790016,allisonmaacias2,Te estoy esperando en el hotel a que hora llegas?,2019-08-09 06:25:32+00:00,1,0,,Eloy Alfaro,0.5428111703508506
64,1159694923895062528,ditterordonezj,Entonces las botellas de cerveza ya estaban ahí? Es culpa del hotel que no limpian bien. pic.twitter.com/Ey4WgTnv5u,2019-08-09 05:16:30+00:00,0,0,,Eloy Alfaro,0.9497762524211538
65,1159661880266412034,jzuninod,Hermosa pintura grand hotel Paris @JGomezIturralde @AntonioUbilla1pic.twitter.com/jX6miIuWRe,2019-08-09 03:05:12+00:00,7,2,,Eloy Alfaro,0.19473161719078952
66,1159653279762124800,RadioHuancavilk,". #ULTIMAHORA (LA CRONOLOGÍA: El caso ""Piso 17"" en el hotel de concentración en Brasil @RadioHuancavilkpic.twitter.com/FKTMgaGjuq",2019-08-09 02:31:01+00:00,5,5,#ULTIMAHORA,Eloy Alfaro,0.12175204684695656
67,1159650542496505857,briancarranza,Que bueno lo vamos a ver en el CACApuel :v ah no para'aaa cierto omeleB solo pasó a los cuartos del hotel a recoger sus webadas,2019-08-09 02:20:09+00:00,0,0,,Eloy Alfaro,0.9367609729470701
68,1159648701511585792,rendon102,Dirán q es montaje...O q fue en otro hotel Por cierto si ya tienen ese video no creo q sea difícil q ya digan quien estaba registrado en la habitación 1711 mostrando el registro de hotel,2019-08-09 02:12:50+00:00,0,0,,Eloy Alfaro,0.05546237513011391
69,1159648158819016705,MAOJESUS1,Fácil un buen billete a la gente de seguridad del hotel y listo.,2019-08-09 02:10:40+00:00,0,0,,Eloy Alfaro,0.966370050124047
70,1159647541350162432,lfquezada,30 años Jean Piaget normazl.cqzviajes pachi.zl en Hotel Sheraton Guayaquil https://www.instagram.com/p/B07Qgd5gOce/?igshid=yudecqtayams …,2019-08-09 02:08:13+00:00,0,0,,Eloy Alfaro,0.4324653024987424
71,1159630449465077761,hotelpalacegye,Este viernes no habrá atención en #LaPausa. ¡Les deseamos un feliz feriado! pic.twitter.com/hu3p2kQtW7,2019-08-09 01:00:18+00:00,0,0,#LaPausa,Eloy Alfaro,0.7932291941103645
72,1159613189467856896,MauJTH,ATENCIÓN. Caso Piso 17... El Video del hotel en Brasil... Vía @StudioFutbol #CasoPiso17 / (VIDEO) LO QUE SUCEDIÓ EN EL PISO 17 | StudioFútbol http://studiofutbol.com.ec/?p=176790 via @StudioFutbolWeb,2019-08-08 23:51:43+00:00,0,0,#CasoPiso17,Eloy Alfaro,0.5526354666432215
73,1159592465835450376,SonestaGYE,DISFRUTA LOS FINES DE SEMANA EN GUAYAQUIL EN SONESTA HOTEL!! Aprovecha nuestra tarifa especial hasta agotar stock Aplica en Fines de Semana desde el 11 de Agosto Reserva al 042 595900 o al whatsapp 0968676651 reservas@sonestaguayaquil.com pic.twitter.com/0sTFGXJXK1,2019-08-08 22:29:22+00:00,0,0,,Eloy Alfaro,0.5523760170862158
74,1159588066220302337,expousa360,Los mejores conferencistas con experiencia en negocios internacionales estarán solo en la III Edición #EXPOUSA360. “No te lo puedes perder” #Ecuador y los #EstadosUnidos http://www.expousa360.com Fecha: 27 y 28 agosto 2019 Lugar: Hotel Hilton Colón pic.twitter.com/vkmm0g5sag,2019-08-08 22:11:53+00:00,2,3,#EXPOUSA360 #Ecuador #EstadosUnidos,Eloy Alfaro,0.5290230530764696
75,1159549309966323712,aguschmer,Me gustaría armar algo con pasajes entradas y hotel en Chicago. Ya si me toca viajar prefiero que sea a una ciudad que no conozco. pic.twitter.com/YjduyDuvc5,2019-08-08 19:37:53+00:00,12,1,,Eloy Alfaro,0.6108547999635522
76,1159510288963522560,daniel08542089,Hotel saboy 1 te depilaste ese dia por que me preguntaste si me gusta con bellitos o depilada hace 2 años atrás eras tan apretadita y me lo mamaste rico de ahi cablagaste estabas muy apretadita por donde se te vea o se te tocaba,2019-08-08 17:02:50+00:00,0,0,,Eloy Alfaro,0.6455478285906846
77,1159503421495377920,easytravelgye,Disfruta de CARTAGENA 5 días Desde $740 por persona Salida desde Guayaquil - Quito Hab . Doblé Incluye: Boleto Aéreo 4 Noche de Alojamiento Hotel Traslados Sistema todo Desayunos- Almuerzos-Cenas tipo… https://www.instagram.com/p/B06O-CanRnX/?igshid=18glbn7wx76vi …,2019-08-08 16:35:32+00:00,0,0,,Eloy Alfaro,0.9572662991443606
78,1159495665401159683,YpsilomRSE,Te invitamos al lanzamiento del estudio sobre MEMORIAS DE SOSTENIBILIDAD EN ECUADOR que se realizará en Guayaquil este martes 13 de agosto a las 08:30 en el Hotel Hilton Colón. #GlobalReportingInitiative #GRI #Sustainabilitypic.twitter.com/6ML7AvhDjR,2019-08-08 16:04:43+00:00,2,4,#GlobalReportingInitiative #GRI #Sustainabilitypic,Eloy Alfaro,0.6878686329361143
79,1159485853527183360,bolivar_rizxo,Rizzo Hotel - Guayaquil T.6017500 Cafetería Jambeli > invitamos A deleitarse de Nuestra Gastronomia Guayas - Ecuador https://www.instagram.com/p/B06G-zRlohr/?igshid=10nsvehxi2tsj …,2019-08-08 15:25:44+00:00,0,0,,Eloy Alfaro,0.43298409060492027
80,1159472120512036865,PattoVillamarin,"ALMUERZA EN TÍPICOS 593 #PONTEBABERO #NOTEQUEDESCONLASGANAS #Tipiqueando #Almuerzos #Tipicos593 La 9na. entre Brasil y Gómez Rendón frente al Hotel Aventura. TÍPICOS 593 ""donde comes y vuelves otra vez"" en… https://www.instagram.com/p/B06AvFMHZC8/?igshid=z34hol4qiwdn …",2019-08-08 14:31:10+00:00,0,0,#PONTEBABERO #NOTEQUEDESCONLASGANAS #Tipiqueando #Almuerzos #Tipicos593,Eloy Alfaro,0.48177652829732776
81,1159334633915502592,consultorcmino,#Repost @fcs_ecuador (with report.for.insta) ... Desde FCS Ecuador agradecemos a todos por su participación en el curso: #Introduccion a la #Planificacion de #Produccion en Radisson Hotel Guayaquil https://www.instagram.com/p/B05CNr5hCqQ/?igshid=10rg8mzezu1t6 …,2019-08-08 05:24:50+00:00,0,0,#Repost #Introduccion #Planificacion #Produccion,Eloy Alfaro,0.6167196231377051
82,1159315737791606784,FabioBazurtoBla,"Mañana le sacan a Correa que se robó los jabones de un hotel y los valoran en 75 millones para sacarle nuevo caso ""Jabón chiquito"". FGE es una verdadera vergüenza hasta para la oposición sean funcionales y competentes a su propia maldad al menos.",2019-08-08 04:09:45+00:00,43,25,,Eloy Alfaro,0.7903116523424532
83,1159298288102924290,Ticketshow,XVI Foro Internacional del Banano - Guayaquil 30 DE SEPTIEMBRE - INAUGURACIÓN DEL EVENTO 1 DE OCTUBRE 10H00 A 18H00 2 DE OCTUBRE 10H00 A 18H00 3 DE OCTUBRE 10H00 A 18H00 GYE. Hotel Hilton Colón - salón de Conferencias Fernandina Info: http://ow.ly/M6hP50uXJ pic.twitter.com/Axy05o7t2x,2019-08-08 03:00:25+00:00,0,0,,Eloy Alfaro,0.18727291618886577
84,1159260006941941761,JuanJoseZambra9,Hotel incluido?,2019-08-08 00:28:18+00:00,0,0,,Eloy Alfaro,0.7643763708032608
85,1159258089134206977,CRF_AGENCIA,¡Regresa el Neuromarketing Máster Program diseñado y dictado por nuestro cliente y amigo @EReinosoN experto en conducta humana y referente en Neuromarketing! Inicio: Agosto 24 - Hotel Sonesta. Duración: 52 horas. Inscripción: Susana Montilla al 09923248… https://ift.tt/2YrZ12C pic.twitter.com/Rdi0WLQAxw,2019-08-08 00:20:41+00:00,0,1,,Eloy Alfaro,0.6924495897384515
