,0,1,2,3,4,5,6,7,sentiment
51,1158143554369261570,KronopioSinFama,P.D. La casa en la cual se suicidó: (Jardín 88 San Ángel Inn) está en renta por @Airbnb (https://www.airbnb.mx/rooms/640803?source_impression_id=p3_1564957495_9%2BtondIvZwbVTbQA …) por si quieren pasar una noches ahí. Y en venta también https://casa.metroscubicos.com/MLM-628022848-casa-en-venta-alvaro-obregon-ciudad-de-mexico-_JM …. @lhan55 y @larepublicadela. Por si les sobra unos pesos en la bolsa. ¡Saludos!,2019-08-04 22:31:55+00:00,1,0,,San Cristobal,0.4270179577112322
52,1158134919874449408,anagromero,Splash of color... casadeloscactus . . . #colorful #travel #airbnb #casadeloscactus #condesa #instapic #instacolor #selfie @Casa de los Cactus https://www.instagram.com/p/B0wgpVIjwnR/?igshid=1j02guanjvdtm …,2019-08-04 21:57:36+00:00,0,0,#colorful #travel #airbnb #casadeloscactus #condesa #instapic #instacolor #selfie,San Cristobal,0.8518314469045691
53,1158035209415118848,dikua_jewelry,Hola @airbnb_mx ¿de verdad no tienen soporte en fin de semana?,2019-08-04 15:21:23+00:00,0,0,,San Cristobal,0.3037222180089319
54,1157885763079593993,FridaRuh,¿Dónde están los Airbnb’s en la CDMX? by @datavizerohttps://link.medium.com/06QqovW1RY,2019-08-04 05:27:33+00:00,3,0,,San Cristobal,0.41197829811455905
55,1157877554948145152,RbyAEsqueda,Yo en un Airbnb en una feria la tuve que esperar porque se subió a todos los juegos entonces de compensación fuimos a su Airbnb se empezaba a poner interesante la platica... *y desperté haha *,2019-08-04 04:54:56+00:00,2,0,,San Cristobal,0.918333302974659
56,1157807010085244928,davidsandovalm7,¿Has probado Airbnb? Regístrate a través de mi enlace y conseguirás hasta $50 de descuento en tu primer viaje. https://abnb.me/e/acuwlRzFRY,2019-08-04 00:14:36+00:00,0,0,,San Cristobal,0.9059023682156645
57,1157678209607045120,josopan,1 mes con caso abierto de @airbnb_mx para que salgan con q no aceptan @AmericanExpress como forma de pago . Aquí la importancia de invertir en #CapacitaciónDeEmpleados #CapitalHumanoCalificado para q no se excusen en q reciben “muchas llamadas” “Somos muchos” #EpicFail,2019-08-03 15:42:48+00:00,0,0,#CapacitaciónDeEmpleados #CapitalHumanoCalificado #EpicFail,San Cristobal,0.8142096330137715
58,1157660181905510400,Shiki_mx,Como lo mencioné. Seguramente hablo de ello en algún momento esto comparado con el uso de su teléfono y búsquedas de Google que seguramente hizo se empató y se llegó ese punto. Dudo que se haya violentado la seguridad de las conversaciones de aplicaciones de terceros.,2019-08-03 14:31:10+00:00,0,0,,San Cristobal,0.36087553015332763
59,1157481125972983808,Kinkaviajes,Gracias a nuestros amigos de Argentina y Hawai por disfrutar con nosotros el tour “Apasiónate con #Frida #Diego y #Xochimilco” #KinkaTravelMexico #Travellers #Airbnb #SanAngel #RomaCondesa #Coyoacan #TourPrivadopic.twitter.com/70fGFeFDla,2019-08-03 02:39:40+00:00,1,1,#Frida #Diego #Xochimilco #KinkaTravelMexico #Travellers #Airbnb #SanAngel #RomaCondesa #Coyoacan #TourPrivadopic,San Cristobal,0.9576233162822635
60,1157463494423470081,soylaucoronado,Diputados planean aplicar impuestos a las compras en Amazon Uber y Airbnb | El Economista #CulturaDigital #soyuncasohttps://www.eleconomista.com.mx/empresas/Diputados-planean-aplicar-impuestos-a-las-compras-en-Amazon-Uber-y-Airbnb-20190724-0114.html …,2019-08-03 01:29:36+00:00,0,0,#CulturaDigital #soyuncasohttps,San Cristobal,0.37646979519688295
61,1157418564216864768,lalochaps_,Lean bien sobre el airbnb que les interesa antes de pagarlo... @cindychaps_pic.twitter.com/GzUVhInVGn,2019-08-02 22:31:04+00:00,3,0,,San Cristobal,0.8176767335683865
62,1157401370045161477,TurismoCDMX,Reunión para fijar agenda de trabajo entre funcionarios de la Tesorería de la CdMx representantes de Airbnb y el Secretario de @turismocdmx @carlosmgturismo. Importantes coincidencias en favor de la competitividad turística de la Cdmx. Seguiremos trabajandopic.twitter.com/YBJkCXBIFv,2019-08-02 21:22:44+00:00,15,6,,San Cristobal,0.6600907187348386
63,1157374207774191616,DarinelBecerra,Rentas vacacionales llegan al mercado Airbnb https://smartbuilding.mx/rentas-vacacionales-llegan-al-mercado-airbnb/ …,2019-08-02 19:34:48+00:00,0,0,,San Cristobal,0.9502639502560134
64,1157330257856389120,ChilangoCom,Sexo con robots el aumento de rentas ocasionado por Airbnb y qué hay hoy en lo que era la orilla de la gran Tenochtitlan son los reportajes principales de #RevistaChilango agosto. ¡Corre por ella!pic.twitter.com/zLzpKMoE8V,2019-08-02 16:40:10+00:00,10,0,#RevistaChilango,San Cristobal,0.6841106741705352
65,1157310837801009160,rbk_st,Nos cortaron la luz en el @Airbnb hazme el puto favor,2019-08-02 15:23:00+00:00,2,0,,San Cristobal,0.1663181616088302
66,1157140454657236992,denisegardel,Paren todo nuestro anfitrión de airbnb esTÁ GUAPÍSIMOOOOOOOO,2019-08-02 04:05:57+00:00,6,0,,San Cristobal,0.9633650658890353
67,1157116708659912704,donfroy3D,@airbnb_mx Solicité un cambio de fecha para mí viaje hace 24 horas... Aún no recibo respuesta! Ayuda :(,2019-08-02 02:31:36+00:00,0,0,,San Cristobal,0.21905217680193312
68,1157054919008038912,albertOyoO,¿Has probado Airbnb? Regístrate a través de mi enlace y conseguirás hasta $7 863 MXN de descuento en tu primer viaje. https://abnb.me/e/2ox8k6ZdOY,2019-08-01 22:26:04+00:00,0,0,,San Cristobal,0.9698325313919797
69,1157046223326601216,angolerosoy,"A mi esa kayak airbnb me dan cosa. Como dice el meme ""parece falso""",2019-08-01 21:51:31+00:00,1,0,,San Cristobal,0.27793102284700033
70,1157027611425615872,PolaDiazB,Cosas que no se ven en IG: Casi no duermo camino chingos ceno fruta o ensalada trabajo en las noches me fui de un airbnb porque estaba terrible y casi quedo homeless me mareo en los botes y buses . Vengo planeando todo desde hace mucho. No soy ni rica. Se lo que quiero.,2019-08-01 20:37:33+00:00,1,0,,San Cristobal,0.030978081002709674
71,1156975721966972930,antoniojl78,Oye @airbnb_mx me pueden decir cuál es su referencia al tipo de cambio? Del dof? De algún banco?,2019-08-01 17:11:22+00:00,0,0,,San Cristobal,0.5279175035439145
72,1156736516829470721,azzuko,¿Has probado Airbnb? Regístrate a través de mi enlace y conseguirás hasta $34 de descuento en tu primer viaje. https://abnb.me/e/DHy2vBALMY,2019-08-01 01:20:51+00:00,1,0,,San Cristobal,0.8855039657216177
73,1156603340735729669,Vicmantorres33,La cofundadora de Sonic Youth en su nueva exposición su relación con la fama el rostro cambiante del feminismo y su extraña fascinación con Airbnb... https://www.irishtimes.com/culture/art-and-design/visual-art/kim-gordon-i-never-think-of-myself-as-famous-i-m-barely-famous-1.3969888?mode=amp …,2019-07-31 16:31:39+00:00,5,1,,San Cristobal,0.5915431049637596
74,1155994097590517760,dossantosfl,¡Mañana es el gran día! Estamos muy emocionados por volver a asesorarlos en #CDMX - Para citas y asesorías gratuitas visiten el link de nuestro perfil!⠀ .⠀ .⠀ .⠀ . .⠀ .⠀ #mexicocity #natiivomiami #airbnb… https://www.instagram.com/p/B0hTHBNAzE9/?igshid=13duzs3jzp5ps …,2019-07-30 00:10:44+00:00,0,0,#CDMX #mexicocity #natiivomiami #airbnb,San Cristobal,0.941322412049636
75,1155983116479029248,Armandojdf,Saliendo a la grabación del DVD de mi amigo @gabrielcmusica este es el outfit de hoy espero que les guste porque va a quedar grabado!!! Disfrutando un poco del Airbnb y del paseo de hoy en #Coyoacán un buen café y a… https://www.instagram.com/p/B0hOHdPFwEM/?igshid=ofa0olsh6moc …,2019-07-29 23:27:06+00:00,1,0,#Coyoacán,San Cristobal,0.581186830537713
76,1155915392952537089,erickorni0,Yo igual estuve en un Airbnb y es mejor sobre todo por los perros y su espacio,2019-07-29 18:58:00+00:00,0,0,,San Cristobal,0.830180282916359
77,1154718613338591232,Sergiosilm,Se siente raro el edificio lo estrenamos whitexicans en 2007. Ya se imaginarán: corrupción casi nos cuesta la vida a algunos en 2017 por su maldito roof garden Ahora es 70% Airbnb sin roof ni bodegas ni gym. Por favor vecinos blancos contrólense ya no le muevan #NL78,2019-07-26 11:42:25+00:00,2,1,#NL78,San Cristobal,0.24521444604408965
78,1153783003002228741,rafaglezr,La industria debe orientarse a servicios soluciones más que a bienes. Ahí está además de esto uber lime airbnb etc. Nosotros que crecimos con comprar un libro pronto nos iremos y en su lugar habrá lecturas en línesin el nostalgico olor a madera papel y sueños de una biblip,2019-07-23 21:44:38+00:00,1,0,,San Cristobal,0.45288799175206523
79,1153675059535536128,charlychef,Aprende de manera sencilla a elaborar tan enigmático platillo. Chiles en Nogada – Experiencia de @airbnb https://abnb.me/EO50TEeKyY,2019-07-23 14:35:43+00:00,0,0,,San Cristobal,0.7822177851660312
80,1152622118330404865,ponchomayto,Busca un Airbnb menor a $500 en Roma/Condesa. Si lo encuentras te regalo 3 noches,2019-07-20 16:51:42+00:00,0,0,,San Cristobal,0.8511167100245165
81,1152616708898770947,ponchomayto,¿Qué hotel o Airbnb en esa zona cuesta $500 la noche?,2019-07-20 16:30:12+00:00,0,0,,San Cristobal,0.8456116356983135
82,1152616100422717442,NellyDesu,También aquí es de densor y justo me pasa que me despierto de golpe como a las 4:30 y escucho como si alguien estuviera afuera de mi cuarto. Pero lo tuyo que miedo jamás he tenido sueños con incubos que me tocan o algo :(((( qué bueno que fue en un airbnb y no en tu casa.,2019-07-20 16:27:47+00:00,0,0,,San Cristobal,0.14818265215710683
83,1152595545745235969,AGLmexico,Me quedé con la duda y me puse a buscar en AirBnB hay más opciones con mejores servicios más nuevos y privados además hay un concepto similar pero de torres inteligentes nuevas en Del Valle Anzures y Sabta Fe además de ser más económicas que @covivemx covive se ve viejito,2019-07-20 15:06:06+00:00,1,0,,San Cristobal,0.9397948394053817
84,1152581929180360704,carlos_mul,Mi consejo es QUE NO LO PINCHES RENTEN porque si se vuelve un negocio muy rentable la oferta inmobiliaria va a cambiar a ese modelo y las rentas se van a dispararse aún más. Ya con el daño que causa Airbnb es suficiente.,2019-07-20 14:12:00+00:00,8,1,,San Cristobal,0.35296557319692634
85,1152003803912085505,nube_cerebro,Cuál es la app de porno Airbnb? La necesito en mi vida ya! https://twitter.com/rodrigoalcocer/status/1151663020667547649 …,2019-07-18 23:54:44+00:00,1,0,,San Cristobal,0.39839659358473795
86,1151424572517826560,GValle69,Me escribe el compa del Airbnb ' como le fué con el sismo' Pucha me acosté a las 8pm de lo molido y no sentí el #Temblormx A las 4am aquí estoy leyendo tt,2019-07-17 09:33:05+00:00,2,0,#Temblormx,San Cristobal,0.5379358051746316
87,1151327701673885707,iYareni_Lara,¿Has probado Airbnb? Regístrate a través de mi enlace y conseguirás hasta $963 MXN de descuento en tu primer viaje. https://abnb.me/e/RiDOssHZnY,2019-07-17 03:08:09+00:00,1,0,,San Cristobal,0.9389798113460364
88,1151228742888390656,richiedf,Del roomie te olvidas. El Airbnb es un tema.,2019-07-16 20:34:55+00:00,0,0,,San Cristobal,0.5184832099693322
89,1150412762008342528,paffstone666,Ahora si a limpiar el airbnb antes de que vengan a limpiarlo... ¡Esa gente habla Lisa!,2019-07-14 14:32:30+00:00,4,0,,San Cristobal,0.6937719517321431
90,1149910306061242373,chaosxhaikus,AIRBNB ES UNA MIERDA MAES,2019-07-13 05:15:55+00:00,0,0,,San Cristobal,0.7222803476264326
91,1149454937442701312,jgfragoso,@airbnb_mx Cuál fue el apoyo de su parte ?https://twitter.com/LaAgendaSetting/status/1149286538167144449 …,2019-07-11 23:06:27+00:00,0,0,,San Cristobal,0.6509253754683448
92,1149454726070767616,jgfragoso,@airbnb_mx Cual fue el apoyo de Airbnb al anfitrión ? https://www.animalpolitico.com/2019/07/holandesa-judo-muere-explosion-airbnb-playa-del-carmen/ …,2019-07-11 23:05:37+00:00,0,0,,San Cristobal,0.8518438354741605
93,1148759368525066240,paffstone666,El airbnb incluye hasta bloqueador solar para dos personas. Guou.,2019-07-10 01:02:31+00:00,4,0,,San Cristobal,0.6516480005648194
94,1148755988515676160,ElCastorOficial,Mañana miércoles no te pierdas #CheckIn entrevistamos a la Directora de Promoción Turística de @QroTravel la Lic. @halinagama y junto a mis colegas @vicblazquez y Juan Gerardo Rey expusimos nuestro punto de vista sobre la situación de la Hoteleria en #Mexico e @Airbnb @airbnb_mxpic.twitter.com/So0eG5Cj6J,2019-07-10 00:49:05+00:00,13,3,#CheckIn #Mexico,San Cristobal,0.7875773759456238
95,1148052152646062081,karenzlw,Este fin de semana me gustó mucho. Aprendí muchas cosas por fin tuve un date decente y los hosts del Airbnb se hicieron mis amigos.,2019-07-08 02:12:17+00:00,1,0,,San Cristobal,0.5312629437575035
96,1147587567853830146,chrischuy,Voy a gimnasios desde 2008 y acabo de hacer mi primer amigo en uno. Hasta lo voy a asesorar en lo de Airbnb,2019-07-06 19:26:11+00:00,1,0,,San Cristobal,0.9748064373056032
97,1146873833418158080,Lahs_LFC,Estoy cotizando Argentina. Si les late neta consideren Airbnb es una ganga tanto alojamientos como actividades.,2019-07-04 20:10:04+00:00,1,0,,San Cristobal,0.9818261610426058
98,1146638446410100736,Makiabelica,Me quería traer prestados los libros del #airbnb en el que me quedé. #books en Mexico City Mexico https://www.instagram.com/p/Bze0qBuHQtr/?igshid=2hpycs35gsdf …,2019-07-04 04:34:43+00:00,0,0,#airbnb #books,San Cristobal,0.914720515722675
